kind,qualified_name,signature,source_anchor,visibility,summary,inputs_outputs,side_effects,dependencies,development_relevance,evidence_status,review_status
method,pandapower.estimation.algorithm.base.BaseAlgorithm.estimate,"(self, eppci: ExtendedPPCI, **kwargs)",pandapower/estimation/algorithm/base.py#L64,public,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.estimation.algorithm.base.BaseAlgorithm.estimate 的实现与调用链确认。,"输入：eppci, **kwargs；输出：返回值未注解",静态扫描未确认外部副作用；运行态副作用仍需在 PoC 中复核,静态扫描未发现直接函数调用,可参考：是否进入适配器边界由后续 PoC 决定,源码确认（静态 AST）,自动生成
method,pandapower.estimation.algorithm.base.BaseAlgorithm.initialize,"(self, eppci: ExtendedPPCI)",pandapower/estimation/algorithm/base.py#L58,public,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.estimation.algorithm.base.BaseAlgorithm.initialize 的实现与调用链确认。,输入：eppci；输出：返回值未注解,可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,self.check_observability,可参考：是否进入适配器边界由后续 PoC 决定,源码确认（静态 AST）,自动生成
class,pandapower.estimation.algorithm.base.IRWLSAlgorithm,class(BaseAlgorithm),pandapower/estimation/algorithm/base.py#L240,public,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.estimation.algorithm.base.IRWLSAlgorithm 的实现与调用链确认。,输入：构造参数由 __init__ 或工厂函数定义；输出：类实例,可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,self.initialize；self.check_result；get_estimator；self.logger.debug；format；csr_matrix；spsolve；d_E.ravel；eppci.update_E；np.max；sem.create_hx_jacobian；sem.create_phi；np.abs；self.logger.error；sem.create_rx,可参考：是否进入适配器边界由后续 PoC 决定,源码确认（静态 AST）,自动生成
method,pandapower.estimation.algorithm.base.IRWLSAlgorithm.estimate,"(self, eppci: ExtendedPPCI, estimator='wls', **kwargs)",pandapower/estimation/algorithm/base.py#L241,public,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.estimation.algorithm.base.IRWLSAlgorithm.estimate 的实现与调用链确认。,"输入：eppci, estimator, **kwargs；输出：返回值未注解",可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,self.initialize；self.check_result；get_estimator；self.logger.debug；format；csr_matrix；spsolve；d_E.ravel；eppci.update_E；np.max；sem.create_hx_jacobian；sem.create_phi；np.abs；self.logger.error；sem.create_rx,可参考：是否进入适配器边界由后续 PoC 决定,源码确认（静态 AST）,自动生成
class,pandapower.estimation.algorithm.base.WLSAlgorithm,class(BaseAlgorithm),pandapower/estimation/algorithm/base.py#L69,public,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.estimation.algorithm.base.WLSAlgorithm 的实现与调用链确认。,输入：构造参数由 __init__ 或工厂函数定义；输出：类实例,可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,__init__；self.initialize；BaseAlgebra；np.arange；csr_matrix；self.check_result；len；r_inv.toarray；G_m.toarray；r.toarray；H.toarray；sem.create_hx；super；spsolve；np.max；d_E.ravel,可参考：是否进入适配器边界由后续 PoC 决定,源码确认（静态 AST）,自动生成
method,pandapower.estimation.algorithm.base.WLSAlgorithm.__init__,"(self, tolerance, maximum_iterations, logger=std_logger)",pandapower/estimation/algorithm/base.py#L70,private,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.estimation.algorithm.base.WLSAlgorithm.__init__ 的实现与调用链确认。,"输入：tolerance, maximum_iterations, logger；输出：返回值未注解",可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,__init__；super,可参考：是否进入适配器边界由后续 PoC 决定,源码确认（静态 AST）,自动生成
method,pandapower.estimation.algorithm.base.WLSAlgorithm.estimate,"(self, eppci: ExtendedPPCI, debug_mode=False, **kwargs)",pandapower/estimation/algorithm/base.py#L82,public,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.estimation.algorithm.base.WLSAlgorithm.estimate 的实现与调用链确认。,"输入：eppci, debug_mode, **kwargs；输出：返回值未注解",可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,self.initialize；BaseAlgebra；np.arange；csr_matrix；self.check_result；len；r_inv.toarray；G_m.toarray；r.toarray；H.toarray；sem.create_hx；spsolve；np.max；d_E.ravel；eppci.update_E；sem.create_hx_jacobian,可参考：是否进入适配器边界由后续 PoC 决定,源码确认（静态 AST）,自动生成
class,pandapower.estimation.algorithm.base.WLSZeroInjectionConstraintsAlgorithm,class(BaseAlgorithm),pandapower/estimation/algorithm/base.py#L168,public,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.estimation.algorithm.base.WLSZeroInjectionConstraintsAlgorithm 的实现与调用链确认。,输入：构造参数由 __init__ 或工厂函数定义；输出：类实例,可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,ravel；np.zeros；BaseAlgebraZeroInjConstraints；np.arange；csr_matrix；self.check_result；np.any；UserWarning；np.ix_；len；self.logger.debug；np.argwhere；format；sem.create_cx；sem.create_hx_jacobian；sem.create_cx_jacobian,可参考：是否进入适配器边界由后续 PoC 决定,源码确认（静态 AST）,自动生成
method,pandapower.estimation.algorithm.base.WLSZeroInjectionConstraintsAlgorithm.estimate,"(self, eppci: ExtendedPPCI, **kwargs)",pandapower/estimation/algorithm/base.py#L169,public,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.estimation.algorithm.base.WLSZeroInjectionConstraintsAlgorithm.estimate 的实现与调用链确认。,"输入：eppci, **kwargs；输出：返回值未注解",可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,ravel；np.zeros；BaseAlgebraZeroInjConstraints；np.arange；csr_matrix；self.check_result；np.any；UserWarning；np.ix_；len；self.logger.debug；np.argwhere；format；sem.create_cx；sem.create_hx_jacobian；sem.create_cx_jacobian,可参考：是否进入适配器边界由后续 PoC 决定,源码确认（静态 AST）,自动生成
class,pandapower.estimation.algorithm.estimator.BaseEstimatorIRWLS,class(BaseAlgebra),pandapower/estimation/algorithm/estimator.py#L34,public,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.estimation.algorithm.estimator.BaseEstimatorIRWLS 的实现与调用链确认。,输入：构造参数由 __init__ 或工厂函数定义；输出：类实例,静态扫描未确认外部副作用；运行态副作用仍需在 PoC 中复核,__init__；super,可参考：是否进入适配器边界由后续 PoC 决定,源码确认（静态 AST）,自动生成
method,pandapower.estimation.algorithm.estimator.BaseEstimatorIRWLS.__init__,"(self, eppci: ExtendedPPCI, **hyperparameters)",pandapower/estimation/algorithm/estimator.py#L35,private,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.estimation.algorithm.estimator.BaseEstimatorIRWLS.__init__ 的实现与调用链确认。,"输入：eppci, **hyperparameters；输出：返回值未注解",静态扫描未确认外部副作用；运行态副作用仍需在 PoC 中复核,__init__；super,可参考：是否进入适配器边界由后续 PoC 决定,源码确认（静态 AST）,自动生成
method,pandapower.estimation.algorithm.estimator.BaseEstimatorIRWLS.create_phi,"(self, E)",pandapower/estimation/algorithm/estimator.py#L39,public,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.estimation.algorithm.estimator.BaseEstimatorIRWLS.create_phi 的实现与调用链确认。,输入：E；输出：返回值未注解,静态扫描未确认外部副作用；运行态副作用仍需在 PoC 中复核,静态扫描未发现直接函数调用,可参考：是否进入适配器边界由后续 PoC 决定,源码确认（静态 AST）,自动生成
class,pandapower.estimation.algorithm.estimator.BaseEstimatorOpt,class(BaseAlgebra),pandapower/estimation/algorithm/estimator.py#L44,public,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.estimation.algorithm.estimator.BaseEstimatorOpt 的实现与调用链确认。,输入：构造参数由 __init__ 或工厂函数定义；输出：类实例,静态扫描未确认外部副作用；运行态副作用仍需在 PoC 中复核,__init__；super,可参考：是否进入适配器边界由后续 PoC 决定,源码确认（静态 AST）,自动生成
method,pandapower.estimation.algorithm.estimator.BaseEstimatorOpt.__init__,"(self, eppci, **hyperparameters)",pandapower/estimation/algorithm/estimator.py#L45,private,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.estimation.algorithm.estimator.BaseEstimatorOpt.__init__ 的实现与调用链确认。,"输入：eppci, **hyperparameters；输出：返回值未注解",静态扫描未确认外部副作用；运行态副作用仍需在 PoC 中复核,__init__；super,可参考：是否进入适配器边界由后续 PoC 决定,源码确认（静态 AST）,自动生成
method,pandapower.estimation.algorithm.estimator.BaseEstimatorOpt.cost_function,"(self, E)",pandapower/estimation/algorithm/estimator.py#L49,public,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.estimation.algorithm.estimator.BaseEstimatorOpt.cost_function 的实现与调用链确认。,输入：E；输出：返回值未注解,静态扫描未确认外部副作用；运行态副作用仍需在 PoC 中复核,静态扫描未发现直接函数调用,可参考：是否进入适配器边界由后续 PoC 决定,源码确认（静态 AST）,自动生成
method,pandapower.estimation.algorithm.estimator.BaseEstimatorOpt.create_cost_jacobian,"(self, E)",pandapower/estimation/algorithm/estimator.py#L55,public,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.estimation.algorithm.estimator.BaseEstimatorOpt.create_cost_jacobian 的实现与调用链确认。,输入：E；输出：返回值未注解,静态扫描未确认外部副作用；运行态副作用仍需在 PoC 中复核,静态扫描未发现直接函数调用,可参考：是否进入适配器边界由后续 PoC 决定,源码确认（静态 AST）,自动生成
class,pandapower.estimation.algorithm.estimator.LAVEstimator,class(BaseEstimatorOpt),pandapower/estimation/algorithm/estimator.py#L146,public,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.estimation.algorithm.estimator.LAVEstimator 的实现与调用链确认。,输入：构造参数由 __init__ 或工厂函数定义；输出：类实例,可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,self.create_rx；np.sum；self.create_hx_jacobian；np.sign；np.abs；hx_jac.T.dot,可参考：是否进入适配器边界由后续 PoC 决定,源码确认（静态 AST）,自动生成
method,pandapower.estimation.algorithm.estimator.LAVEstimator.cost_function,"(self, E)",pandapower/estimation/algorithm/estimator.py#L147,public,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.estimation.algorithm.estimator.LAVEstimator.cost_function 的实现与调用链确认。,输入：E；输出：返回值未注解,可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,self.create_rx；np.sum；np.abs,可参考：是否进入适配器边界由后续 PoC 决定,源码确认（静态 AST）,自动生成
method,pandapower.estimation.algorithm.estimator.LAVEstimator.create_cost_jacobian,"(self, E)",pandapower/estimation/algorithm/estimator.py#L152,public,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.estimation.algorithm.estimator.LAVEstimator.create_cost_jacobian 的实现与调用链确认。,输入：E；输出：返回值未注解,可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,self.create_rx；self.create_hx_jacobian；np.sign；hx_jac.T.dot,可参考：是否进入适配器边界由后续 PoC 决定,源码确认（静态 AST）,自动生成
class,pandapower.estimation.algorithm.estimator.QCEstimatorOpt,class(BaseEstimatorOpt),pandapower/estimation/algorithm/estimator.py#L168,public,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.estimation.algorithm.estimator.QCEstimatorOpt 的实现与调用链确认。,输入：构造参数由 __init__ 或工厂函数定义；输出：类实例,可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,__init__；self.create_rx；np.any；np.sum；self.create_hx_jacobian；AssertionError；np.abs；hx_jac.T.dot；super,可参考：是否进入适配器边界由后续 PoC 决定,源码确认（静态 AST）,自动生成
method,pandapower.estimation.algorithm.estimator.QCEstimatorOpt.__init__,"(self, eppci, **hyperparameters)",pandapower/estimation/algorithm/estimator.py#L169,private,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.estimation.algorithm.estimator.QCEstimatorOpt.__init__ 的实现与调用链确认。,"输入：eppci, **hyperparameters；输出：返回值未注解",可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,__init__；AssertionError；super,可参考：是否进入适配器边界由后续 PoC 决定,源码确认（静态 AST）,自动生成
method,pandapower.estimation.algorithm.estimator.QCEstimatorOpt.cost_function,"(self, E)",pandapower/estimation/algorithm/estimator.py#L175,public,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.estimation.algorithm.estimator.QCEstimatorOpt.cost_function 的实现与调用链确认。,输入：E；输出：返回值未注解,可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,self.create_rx；np.any；np.sum；np.abs,可参考：是否进入适配器边界由后续 PoC 决定,源码确认（静态 AST）,自动生成
method,pandapower.estimation.algorithm.estimator.QCEstimatorOpt.create_cost_jacobian,"(self, E)",pandapower/estimation/algorithm/estimator.py#L183,public,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.estimation.algorithm.estimator.QCEstimatorOpt.create_cost_jacobian 的实现与调用链确认。,输入：E；输出：返回值未注解,可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,self.create_rx；self.create_hx_jacobian；np.any；np.abs；hx_jac.T.dot,可参考：是否进入适配器边界由后续 PoC 决定,源码确认（静态 AST）,自动生成
class,pandapower.estimation.algorithm.estimator.QLEstimatorOpt,class(BaseEstimatorOpt),pandapower/estimation/algorithm/estimator.py#L199,public,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.estimation.algorithm.estimator.QLEstimatorOpt 的实现与调用链确认。,输入：构造参数由 __init__ 或工厂函数定义；输出：类实例,可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,__init__；self.create_rx；np.any；np.sum；self.create_hx_jacobian；np.where；AssertionError；np.abs；hx_jac.T.dot；super；np.sign,可参考：是否进入适配器边界由后续 PoC 决定,源码确认（静态 AST）,自动生成
method,pandapower.estimation.algorithm.estimator.QLEstimatorOpt.__init__,"(self, eppci, **hyperparameters)",pandapower/estimation/algorithm/estimator.py#L200,private,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.estimation.algorithm.estimator.QLEstimatorOpt.__init__ 的实现与调用链确认。,"输入：eppci, **hyperparameters；输出：返回值未注解",可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,__init__；AssertionError；super,可参考：是否进入适配器边界由后续 PoC 决定,源码确认（静态 AST）,自动生成
method,pandapower.estimation.algorithm.estimator.QLEstimatorOpt.cost_function,"(self, E)",pandapower/estimation/algorithm/estimator.py#L206,public,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.estimation.algorithm.estimator.QLEstimatorOpt.cost_function 的实现与调用链确认。,输入：E；输出：返回值未注解,可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,self.create_rx；np.any；np.sum；np.abs,可参考：是否进入适配器边界由后续 PoC 决定,源码确认（静态 AST）,自动生成
method,pandapower.estimation.algorithm.estimator.QLEstimatorOpt.create_cost_jacobian,"(self, E)",pandapower/estimation/algorithm/estimator.py#L215,public,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.estimation.algorithm.estimator.QLEstimatorOpt.create_cost_jacobian 的实现与调用链确认。,输入：E；输出：返回值未注解,可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,self.create_rx；self.create_hx_jacobian；np.where；np.abs；hx_jac.T.dot；np.sign,可参考：是否进入适配器边界由后续 PoC 决定,源码确认（静态 AST）,自动生成
class,pandapower.estimation.algorithm.estimator.SHGMEstimatorIRWLS,class(BaseEstimatorIRWLS),pandapower/estimation/algorithm/estimator.py#L85,public,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.estimation.algorithm.estimator.SHGMEstimatorIRWLS 的实现与调用链确认。,输入：构造参数由 __init__ 或工厂函数定义；输出：类实例,可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,__init__；hyperparameters.get；self.create_rx；self.weight；np.diagflat；self.create_hx_jacobian；np.sum；chi2.ppf；self._ps；np.dot；sparse.issparse；np.zeros；calc_sm；range；AssertionError；np.abs,可参考：是否进入适配器边界由后续 PoC 决定,源码确认（静态 AST）,自动生成
method,pandapower.estimation.algorithm.estimator.SHGMEstimatorIRWLS.__init__,"(self, eppci: ExtendedPPCI, **hyperparameters)",pandapower/estimation/algorithm/estimator.py#L86,private,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.estimation.algorithm.estimator.SHGMEstimatorIRWLS.__init__ 的实现与调用链确认。,"输入：eppci, **hyperparameters；输出：返回值未注解",可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,__init__；hyperparameters.get；AssertionError；super,可参考：是否进入适配器边界由后续 PoC 决定,源码确认（静态 AST）,自动生成
method,pandapower.estimation.algorithm.estimator.SHGMEstimatorIRWLS._ps,(H),pandapower/estimation/algorithm/estimator.py#L109,private,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.estimation.algorithm.estimator.SHGMEstimatorIRWLS._ps 的实现与调用链确认。,输入：H；输出：返回值未注解,可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,np.dot；sparse.issparse；np.zeros；calc_sm；range；omega.todense；np.max；y.sort；x.sort；np.abs,可参考：是否进入适配器边界由后续 PoC 决定,源码确认（静态 AST）,自动生成
method,pandapower.estimation.algorithm.estimator.SHGMEstimatorIRWLS.create_phi,"(self, E)",pandapower/estimation/algorithm/estimator.py#L92,public,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.estimation.algorithm.estimator.SHGMEstimatorIRWLS.create_phi 的实现与调用链确认。,输入：E；输出：返回值未注解,可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,self.create_rx；self.weight；np.diagflat；np.abs,可参考：是否进入适配器边界由后续 PoC 决定,源码确认（静态 AST）,自动生成
method,pandapower.estimation.algorithm.estimator.SHGMEstimatorIRWLS.weight,"(self, E)",pandapower/estimation/algorithm/estimator.py#L101,public,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.estimation.algorithm.estimator.SHGMEstimatorIRWLS.weight 的实现与调用链确认。,输入：E；输出：返回值未注解,可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,self.create_hx_jacobian；np.sum；chi2.ppf；self._ps；np.min；np.ones,可参考：是否进入适配器边界由后续 PoC 决定,源码确认（静态 AST）,自动生成
class,pandapower.estimation.algorithm.estimator.WLSEstimator,"class(BaseEstimatorOpt, BaseEstimatorIRWLS)",pandapower/estimation/algorithm/estimator.py#L59,public,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.estimation.algorithm.estimator.WLSEstimator 的实现与调用链确认。,输入：构造参数由 __init__ 或工厂函数定义；输出：类实例,可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,__init__；self.create_rx；np.sum；self.create_hx_jacobian；hx_jac.multiply；np.diagflat；drho_dr.reshape；ravel；super；np.array；tmp.sum,可参考：是否进入适配器边界由后续 PoC 决定,源码确认（静态 AST）,自动生成
method,pandapower.estimation.algorithm.estimator.WLSEstimator.__init__,"(self, eppci, **hyperparameters)",pandapower/estimation/algorithm/estimator.py#L60,private,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.estimation.algorithm.estimator.WLSEstimator.__init__ 的实现与调用链确认。,"输入：eppci, **hyperparameters；输出：返回值未注解",静态扫描未确认外部副作用；运行态副作用仍需在 PoC 中复核,__init__；super,可参考：是否进入适配器边界由后续 PoC 决定,源码确认（静态 AST）,自动生成
method,pandapower.estimation.algorithm.estimator.WLSEstimator.cost_function,"(self, E)",pandapower/estimation/algorithm/estimator.py#L63,public,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.estimation.algorithm.estimator.WLSEstimator.cost_function 的实现与调用链确认。,输入：E；输出：返回值未注解,可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,self.create_rx；np.sum,可参考：是否进入适配器边界由后续 PoC 决定,源码确认（静态 AST）,自动生成
method,pandapower.estimation.algorithm.estimator.WLSEstimator.create_cost_jacobian,"(self, E)",pandapower/estimation/algorithm/estimator.py#L68,public,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.estimation.algorithm.estimator.WLSEstimator.create_cost_jacobian 的实现与调用链确认。,输入：E；输出：返回值未注解,可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,self.create_rx；self.create_hx_jacobian；hx_jac.multiply；drho_dr.reshape；ravel；np.array；tmp.sum,可参考：是否进入适配器边界由后续 PoC 决定,源码确认（静态 AST）,自动生成
method,pandapower.estimation.algorithm.estimator.WLSEstimator.create_phi,"(self, E)",pandapower/estimation/algorithm/estimator.py#L80,public,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.estimation.algorithm.estimator.WLSEstimator.create_phi 的实现与调用链确认。,输入：E；输出：返回值未注解,静态扫描未确认外部副作用；运行态副作用仍需在 PoC 中复核,np.diagflat,可参考：是否进入适配器边界由后续 PoC 决定,源码确认（静态 AST）,自动生成
function,pandapower.estimation.algorithm.estimator.get_estimator,"(base_class, estimator_name)",pandapower/estimation/algorithm/estimator.py#L22,public,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.estimation.algorithm.estimator.get_estimator 的实现与调用链确认。,"输入：base_class, estimator_name；输出：返回值未注解",可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,AssertionError；lower；estimator_name.lower；Exception；base_class.__subclasses__；estm_cls.__name__.split,可参考：是否进入适配器边界由后续 PoC 决定,源码确认（静态 AST）,自动生成
class,pandapower.estimation.algorithm.lp.LPAlgorithm,class(BaseAlgorithm),pandapower/estimation/algorithm/lp.py#L24,public,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.estimation.algorithm.lp.LPAlgorithm 的实现与调用链确认。,输入：构造参数由 __init__ 或工厂函数定义；输出：类实例,可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,BaseAlgebra；self.check_result；np.zeros；np.ones；np.eye；tocsr；pywraplp.Solver.CreateSolver；range；enumerate；solver.Minimize；solver.Solve；self.logger.warning；self.logger.debug；LPAlgorithm._solve_or_tools；LPAlgorithm._solve_scipy；warnings.catch_warnings,可参考：是否进入适配器边界由后续 PoC 决定,源码确认（静态 AST）,自动生成
method,pandapower.estimation.algorithm.lp.LPAlgorithm._solve_lp,"(H, x, r, with_ortools)",pandapower/estimation/algorithm/lp.py#L63,private,Function to choose the best option based on the installed libraries to solve linear programming.,"输入：H, x, r, with_ortools；输出：返回值未注解",可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,np.zeros；np.ones；np.eye；tocsr；LPAlgorithm._solve_or_tools；LPAlgorithm._solve_scipy；hstack；c_T.ravel,可参考：是否进入适配器边界由后续 PoC 决定,源码确认（静态 AST）,自动生成
method,pandapower.estimation.algorithm.lp.LPAlgorithm._solve_or_tools,"(c_T, A, r, n_E)",pandapower/estimation/algorithm/lp.py#L103,private,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.estimation.algorithm.lp.LPAlgorithm._solve_or_tools 的实现与调用链确认。,"输入：c_T, A, r, n_E；输出：返回值未注解",可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,pywraplp.Solver.CreateSolver；range；enumerate；solver.Minimize；solver.Solve；len；x.append；solver.Sum；solver.Add；np.array；solver.NumVar；d_x.append；solver.infinity；x_current.solution_value；str；abs,可参考：是否进入适配器边界由后续 PoC 决定,源码确认（静态 AST）,自动生成
method,pandapower.estimation.algorithm.lp.LPAlgorithm._solve_scipy,"(c_T, A, r, n)",pandapower/estimation/algorithm/lp.py#L87,private,The use of linprog function from the scipy library.,"输入：c_T, A, r, n；输出：返回值未注解",可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,warnings.catch_warnings；warnings.simplefilter；linprog；c_T.ravel；ravel；np.array,可参考：是否进入适配器边界由后续 PoC 决定,源码确认（静态 AST）,自动生成
method,pandapower.estimation.algorithm.lp.LPAlgorithm.estimate,"(self, eppci: ExtendedPPCI, with_ortools=True, **kwargs)",pandapower/estimation/algorithm/lp.py#L25,public,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.estimation.algorithm.lp.LPAlgorithm.estimate 的实现与调用链确认。,"输入：eppci, with_ortools, **kwargs；输出：返回值未注解",可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,BaseAlgebra；self.check_result；self.logger.warning；self.logger.debug；lower；format；sem.create_rx；sem.create_hx_jacobian；self._solve_lp；eppci.update_E；np.max；np.abs；self.logger.error,可参考：是否进入适配器边界由后续 PoC 决定,源码确认（静态 AST）,自动生成
class,pandapower.estimation.algorithm.matrix_base.BaseAlgebra,class,pandapower/estimation/algorithm/matrix_base.py#L17,public,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.estimation.algorithm.matrix_base.BaseAlgebra 的实现与调用链确认。,输入：构造参数由 __init__ 或工厂函数定义；输出：类实例,可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,real.astype；self.initialize_Y；self.eppci.get_Y；self.create_hx；ravel；self.eppci.E2V；sparse；self._dVmbus_dV；vstack；len；arange；self._define_mask；hstack；eye；self._merge_mask；np.unique,可参考：是否进入适配器边界由后续 PoC 决定,源码确认（静态 AST）,自动生成
method,pandapower.estimation.algorithm.matrix_base.BaseAlgebra.__init__,"(self, eppci: ExtendedPPCI)",pandapower/estimation/algorithm/matrix_base.py#L18,private,Object to calculate matrices required in state-estimation iterations.,输入：eppci；输出：返回值未注解,可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,real.astype；self.initialize_Y,可参考：是否进入适配器边界由后续 PoC 决定,源码确认（静态 AST）,自动生成
method,pandapower.estimation.algorithm.matrix_base.BaseAlgebra._dImbr_dV,"(self, V, side, maskI=None)",pandapower/estimation/algorithm/matrix_base.py#L254,private,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.estimation.algorithm.matrix_base.BaseAlgebra._dImbr_dV 的实现与调用链确认。,"输入：V, side, maskI；输出：返回值未注解",可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,len；arange；sparse；hstack；abs；conj,可参考：是否进入适配器边界由后续 PoC 决定,源码确认（静态 AST）,自动生成
method,pandapower.estimation.algorithm.matrix_base.BaseAlgebra._dSbr_dv,"(self, V, side, maskP=None, maskQ=None)",pandapower/estimation/algorithm/matrix_base.py#L187,private,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.estimation.algorithm.matrix_base.BaseAlgebra._dSbr_dv 的实现与调用链确认。,"输入：V, side, maskP, maskQ；输出：返回值未注解",可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,real.astype；len；arange；self._define_mask；sparse；hstack；abs；conj,可参考：是否进入适配器边界由后续 PoC 决定,源码确认（静态 AST）,自动生成
method,pandapower.estimation.algorithm.matrix_base.BaseAlgebra._dSbus_dv,"(self, V, maskP=None, maskQ=None)",pandapower/estimation/algorithm/matrix_base.py#L159,private,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.estimation.algorithm.matrix_base.BaseAlgebra._dSbus_dv 的实现与调用链确认。,"输入：V, maskP, maskQ；输出：返回值未注解",可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,len；arange；self._define_mask；sparse；hstack；conj；abs,可参考：是否进入适配器边界由后续 PoC 决定,源码确认（静态 AST）,自动生成
method,pandapower.estimation.algorithm.matrix_base.BaseAlgebra._dVabus_dV,"(self, V, maskVa=None)",pandapower/estimation/algorithm/matrix_base.py#L243,private,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.estimation.algorithm.matrix_base.BaseAlgebra._dVabus_dV 的实现与调用链确认。,"输入：V, maskVa；输出：返回值未注解",可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,eye；sparse；hstack；arange；len,可参考：是否进入适配器边界由后续 PoC 决定,源码确认（静态 AST）,自动生成
